¿¬¿ù,customer_id,count_pred,count_0,count_1,count_2,count_3,count_4,count_5,start_date,now_date,period
2019-01-01,HI067846,7,8.0,10.0,6.0,11.0,7.0,11.0,2018-07-08,2019-01-01,5
2019-01-01,HI099779,5,4.0,6.0,9.0,7.0,7.0,9.0,2018-06-04,2019-01-01,6
2019-01-01,HI103175,5,6.0,7.0,8.0,8.0,7.0,8.0,2018-05-15,2019-01-01,7
2019-01-01,HI118782,5,4.0,10.0,7.0,10.0,9.0,9.0,2018-07-05,2019-01-01,5
2019-01-01,HI140097,3,1.0,1.0,5.0,4.0,5.0,6.0,2018-04-07,2019-01-01,8
2019-01-01,HI154843,10,6.0,8.0,8.0,6.0,9.0,6.0,2018-06-05,2019-01-01,6
2019-01-01,HI205526,5,7.0,8.0,6.0,9.0,10.0,7.0,2018-06-12,2019-01-01,6
2019-01-01,HI207778,7,9.0,8.0,8.0,8.0,7.0,10.0,2018-07-05,2019-01-01,5
2019-01-01,HI218595,10,10.0,8.0,8.0,11.0,10.0,9.0,2018-06-10,2019-01-01,6
2019-01-01,HI271061,3,1.0,3.0,3.0,3.0,3.0,9.0,2018-06-03,2019-01-01,6
2019-01-01,HI298989,9,7.0,6.0,10.0,10.0,8.0,10.0,2018-07-12,2019-01-01,5
2019-01-01,HI302801,2,6.0,4.0,2.0,1.0,4.0,3.0,2018-04-05,2019-01-01,8
2019-01-01,HI312309,5,10.0,7.0,10.0,9.0,10.0,7.0,2018-06-15,2019-01-01,6
2019-01-01,HI314268,3,3.0,2.0,9.0,6.0,6.0,9.0,2018-07-09,2019-01-01,5
2019-01-01,HI331377,8,7.0,9.0,9.0,7.0,8.0,8.0,2018-04-11,2019-01-01,8
2019-01-01,HI367242,7,7.0,7.0,6.0,8.0,7.0,8.0,2018-04-07,2019-01-01,8
2019-01-01,HI368031,7,8.0,10.0,9.0,8.0,3.0,8.0,2018-04-03,2019-01-01,8
2019-01-01,HI372505,6,4.0,5.0,8.0,3.0,4.0,7.0,2018-05-01,2019-01-01,8
2019-01-01,HI402688,4,3.0,2.0,3.0,6.0,6.0,5.0,2018-04-12,2019-01-01,8
2019-01-01,HI415680,4,4.0,5.0,3.0,7.0,7.0,7.0,2018-06-09,2019-01-01,6
2019-01-01,HI446535,4,1.0,2.0,8.0,7.0,6.0,7.0,2018-05-05,2019-01-01,7
2019-01-01,HI474778,5,7.0,6.0,6.0,7.0,9.0,5.0,2018-05-04,2019-01-01,7
2019-01-01,HI484575,7,9.0,10.0,8.0,12.0,10.0,8.0,2018-07-08,2019-01-01,5
2019-01-01,HI513968,8,8.0,7.0,8.0,6.0,7.0,10.0,2018-06-06,2019-01-01,6
2019-01-01,HI555356,5,2.0,2.0,1.0,8.0,7.0,6.0,2018-07-11,2019-01-01,5
2019-01-01,HI560276,2,1.0,2.0,5.0,5.0,6.0,7.0,2018-06-08,2019-01-01,6
2019-01-01,HI562740,9,7.0,7.0,10.0,9.0,7.0,6.0,2018-05-06,2019-01-01,7
2019-01-01,HI570258,1,4.0,4.0,2.0,4.0,2.0,5.0,2018-04-11,2019-01-01,8
2019-01-01,HI575026,8,7.0,8.0,7.0,7.0,8.0,6.0,2018-05-05,2019-01-01,7
2019-01-01,HI587459,10,8.0,7.0,9.0,10.0,7.0,7.0,2018-07-12,2019-01-01,5
2019-01-01,HI599889,6,6.0,8.0,8.0,6.0,8.0,6.0,2018-04-13,2019-01-01,8
2019-01-01,HI615448,8,8.0,8.0,5.0,7.0,4.0,9.0,2018-07-05,2019-01-01,5
2019-01-01,HI620428,6,3.0,2.0,2.0,6.0,7.0,7.0,2018-06-06,2019-01-01,6
2019-01-01,HI630247,7,9.0,9.0,7.0,6.0,8.0,9.0,2018-05-01,2019-01-01,8
2019-01-01,HI680854,1,3.0,5.0,3.0,3.0,2.0,7.0,2018-06-14,2019-01-01,6
2019-01-01,HI732386,3,2.0,3.0,4.0,4.0,7.0,6.0,2018-05-13,2019-01-01,7
2019-01-01,HI778952,7,9.0,6.0,9.0,9.0,5.0,8.0,2018-07-01,2019-01-01,6
2019-01-01,HI819179,7,7.0,9.0,10.0,8.0,8.0,7.0,2018-07-09,2019-01-01,5
2019-01-01,HI844972,3,1.0,2.0,2.0,2.0,3.0,7.0,2018-06-05,2019-01-01,6
2019-01-01,HI864084,4,4.0,3.0,3.0,5.0,5.0,4.0,2018-06-14,2019-01-01,6
2019-01-01,HI866614,6,7.0,8.0,8.0,8.0,7.0,8.0,2018-05-01,2019-01-01,8
2019-01-01,HI948138,3,1.0,5.0,4.0,7.0,7.0,10.0,2018-07-08,2019-01-01,5
2019-01-01,HI958817,2,3.0,3.0,1.0,2.0,5.0,4.0,2018-06-09,2019-01-01,6
2019-01-01,IK000432,3,3.0,3.0,5.0,4.0,7.0,8.0,2018-05-01,2019-01-01,8
2019-01-01,IK026319,4,3.0,3.0,4.0,5.0,6.0,7.0,2018-05-13,2019-01-01,7
2019-01-01,IK042838,6,7.0,9.0,10.0,8.0,7.0,6.0,2018-04-04,2019-01-01,8
2019-01-01,IK044135,3,1.0,4.0,4.0,4.0,6.0,7.0,2018-05-13,2019-01-01,7
2019-01-01,IK082424,5,3.0,3.0,4.0,5.0,7.0,7.0,2018-04-14,2019-01-01,8
2019-01-01,IK190403,2,3.0,7.0,2.0,5.0,3.0,4.0,2018-04-07,2019-01-01,8
2019-01-01,IK234815,8,5.0,7.0,5.0,7.0,7.0,9.0,2018-05-12,2019-01-01,7
2019-01-01,IK266585,7,9.0,8.0,11.0,11.0,8.0,8.0,2018-05-14,2019-01-01,7
2019-01-01,IK311371,5,4.0,3.0,1.0,5.0,6.0,10.0,2018-05-12,2019-01-01,7
2019-01-01,IK322778,5,10.0,8.0,8.0,7.0,7.0,10.0,2018-06-05,2019-01-01,6
2019-01-01,IK356680,8,8.0,8.0,10.0,9.0,9.0,8.0,2018-05-02,2019-01-01,7
2019-01-01,IK364005,9,7.0,9.0,10.0,8.0,7.0,9.0,2018-06-06,2019-01-01,6
2019-01-01,IK407687,3,3.0,1.0,3.0,3.0,3.0,7.0,2018-04-03,2019-01-01,8
2019-01-01,IK429268,8,7.0,6.0,6.0,7.0,10.0,7.0,2018-04-06,2019-01-01,8
2019-01-01,IK453226,8,5.0,8.0,7.0,6.0,8.0,8.0,2018-06-02,2019-01-01,6
2019-01-01,IK491887,3,2.0,5.0,2.0,3.0,5.0,6.0,2018-04-08,2019-01-01,8
2019-01-01,IK519538,3,1.0,3.0,9.0,6.0,4.0,8.0,2018-07-15,2019-01-01,5
2019-01-01,IK537890,6,10.0,9.0,8.0,9.0,9.0,8.0,2018-07-06,2019-01-01,5
2019-01-01,IK548249,2,3.0,4.0,6.0,4.0,6.0,8.0,2018-06-02,2019-01-01,6
2019-01-01,IK575241,2,3.0,3.0,4.0,4.0,6.0,5.0,2018-05-04,2019-01-01,7
2019-01-01,IK578389,2,1.0,2.0,5.0,1.0,6.0,8.0,2018-07-15,2019-01-01,5
2019-01-01,IK584824,7,11.0,12.0,8.0,8.0,5.0,7.0,2018-04-08,2019-01-01,8
2019-01-01,IK611614,8,8.0,9.0,8.0,8.0,7.0,7.0,2018-05-09,2019-01-01,7
2019-01-01,IK617484,2,3.0,5.0,4.0,6.0,6.0,11.0,2018-07-10,2019-01-01,5
2019-01-01,IK626501,6,9.0,9.0,6.0,8.0,10.0,5.0,2018-06-10,2019-01-01,6
2019-01-01,IK629720,5,2.0,2.0,5.0,5.0,6.0,8.0,2018-07-03,2019-01-01,5
2019-01-01,IK638789,9,8.0,7.0,8.0,8.0,8.0,8.0,2018-06-10,2019-01-01,6
2019-01-01,IK642724,5,6.0,7.0,5.0,3.0,2.0,9.0,2018-04-15,2019-01-01,8
2019-01-01,IK660380,4,3.0,5.0,7.0,1.0,5.0,6.0,2018-05-10,2019-01-01,7
2019-01-01,IK661529,4,3.0,3.0,4.0,7.0,5.0,8.0,2018-04-01,2019-01-01,9
2019-01-01,IK662753,6,8.0,9.0,9.0,7.0,8.0,6.0,2018-06-05,2019-01-01,6
2019-01-01,IK679682,1,4.0,1.0,6.0,3.0,4.0,5.0,2018-04-05,2019-01-01,8
2019-01-01,IK697935,1,4.0,5.0,2.0,4.0,4.0,6.0,2018-04-09,2019-01-01,8
2019-01-01,IK704656,6,9.0,8.0,6.0,8.0,8.0,8.0,2018-04-13,2019-01-01,8
2019-01-01,IK714626,2,4.0,1.0,5.0,4.0,4.0,6.0,2018-05-05,2019-01-01,7
2019-01-01,IK757849,4,3.0,2.0,4.0,5.0,8.0,9.0,2018-07-09,2019-01-01,5
2019-01-01,IK758927,7,6.0,8.0,8.0,6.0,8.0,7.0,2018-06-03,2019-01-01,6
2019-01-01,IK761183,7,10.0,8.0,8.0,8.0,9.0,8.0,2018-06-12,2019-01-01,6
2019-01-01,IK761631,3,5.0,2.0,3.0,1.0,5.0,4.0,2018-04-13,2019-01-01,8
2019-01-01,IK782104,3,2.0,5.0,6.0,8.0,4.0,5.0,2018-04-02,2019-01-01,8
2019-01-01,IK802877,9,8.0,8.0,6.0,9.0,8.0,11.0,2018-05-04,2019-01-01,7
2019-01-01,IK820199,4,3.0,7.0,3.0,6.0,6.0,9.0,2018-07-03,2019-01-01,5
2019-01-01,IK854778,3,3.0,4.0,1.0,2.0,1.0,5.0,2018-06-02,2019-01-01,6
2019-01-01,IK861991,9,6.0,10.0,11.0,8.0,11.0,12.0,2018-07-09,2019-01-01,5
2019-01-01,IK862574,3,1.0,2.0,5.0,5.0,5.0,8.0,2018-05-06,2019-01-01,7
2019-01-01,IK881709,3,2.0,1.0,3.0,3.0,5.0,7.0,2018-04-01,2019-01-01,9
2019-01-01,IK891907,7,6.0,7.0,7.0,8.0,6.0,9.0,2018-07-10,2019-01-01,5
2019-01-01,IK988092,2,6.0,1.0,3.0,5.0,5.0,7.0,2018-04-11,2019-01-01,8
2019-01-01,OA004129,8,8.0,8.0,6.0,9.0,8.0,8.0,2018-04-13,2019-01-01,8
2019-01-01,OA023562,7,8.0,6.0,10.0,8.0,9.0,8.0,2018-06-12,2019-01-01,6
2019-01-01,OA030221,4,2.0,6.0,7.0,6.0,7.0,5.0,2018-07-04,2019-01-01,5
2019-01-01,OA057953,4,5.0,8.0,9.0,8.0,7.0,8.0,2018-04-08,2019-01-01,8
2019-01-01,OA058104,7,7.0,7.0,8.0,7.0,10.0,6.0,2018-05-07,2019-01-01,7
2019-01-01,OA068305,3,3.0,3.0,2.0,4.0,4.0,6.0,2018-05-11,2019-01-01,7
2019-01-01,OA086620,9,6.0,9.0,8.0,8.0,11.0,7.0,2018-05-05,2019-01-01,7
2019-01-01,OA100873,5,7.0,8.0,8.0,11.0,10.0,7.0,2018-05-10,2019-01-01,7
2019-01-01,OA126055,3,2.0,2.0,6.0,5.0,4.0,9.0,2018-05-14,2019-01-01,7
2019-01-01,OA131146,5,9.0,8.0,12.0,8.0,11.0,6.0,2018-06-03,2019-01-01,6
2019-01-01,OA207255,4,7.0,7.0,7.0,5.0,8.0,8.0,2018-06-14,2019-01-01,6
2019-01-01,OA211420,3,1.0,4.0,2.0,5.0,7.0,4.0,2018-05-03,2019-01-01,7
2019-01-01,OA239766,3,5.0,4.0,5.0,3.0,7.0,8.0,2018-07-06,2019-01-01,5
2019-01-01,OA245705,7,9.0,7.0,7.0,9.0,8.0,6.0,2018-07-09,2019-01-01,5
2019-01-01,OA247479,5,3.0,5.0,3.0,3.0,1.0,5.0,2018-05-07,2019-01-01,7
2019-01-01,OA327340,8,6.0,10.0,10.0,5.0,6.0,8.0,2018-06-06,2019-01-01,6
2019-01-01,OA328771,10,7.0,8.0,7.0,8.0,9.0,6.0,2018-07-01,2019-01-01,6
2019-01-01,OA332826,6,6.0,6.0,7.0,9.0,6.0,8.0,2018-06-07,2019-01-01,6
2019-01-01,OA389068,9,7.0,7.0,6.0,9.0,12.0,9.0,2018-06-06,2019-01-01,6
2019-01-01,OA396855,1,4.0,2.0,4.0,2.0,5.0,4.0,2018-04-13,2019-01-01,8
2019-01-01,OA397694,2,2.0,4.0,2.0,6.0,3.0,6.0,2018-05-13,2019-01-01,7
2019-01-01,OA402491,2,1.0,3.0,4.0,3.0,6.0,6.0,2018-05-06,2019-01-01,7
2019-01-01,OA405652,2,2.0,2.0,4.0,4.0,4.0,6.0,2018-04-15,2019-01-01,8
2019-01-01,OA417856,4,2.0,3.0,4.0,7.0,6.0,7.0,2018-07-13,2019-01-01,5
2019-01-01,OA419926,5,2.0,4.0,2.0,5.0,5.0,3.0,2018-06-02,2019-01-01,6
2019-01-01,OA441503,2,1.0,4.0,3.0,2.0,6.0,7.0,2018-05-12,2019-01-01,7
2019-01-01,OA451950,1,3.0,5.0,2.0,3.0,1.0,4.0,2018-06-12,2019-01-01,6
2019-01-01,OA472503,3,2.0,6.0,5.0,3.0,1.0,9.0,2018-04-08,2019-01-01,8
2019-01-01,OA484337,4,3.0,5.0,4.0,7.0,3.0,4.0,2018-04-13,2019-01-01,8
2019-01-01,OA500792,4,3.0,5.0,5.0,5.0,7.0,8.0,2018-07-12,2019-01-01,5
2019-01-01,OA549397,6,7.0,9.0,6.0,10.0,10.0,9.0,2018-07-08,2019-01-01,5
2019-01-01,OA567940,4,4.0,4.0,4.0,4.0,4.0,6.0,2018-05-07,2019-01-01,7
2019-01-01,OA578672,7,9.0,6.0,10.0,9.0,9.0,9.0,2018-05-11,2019-01-01,7
2019-01-01,OA613034,7,7.0,9.0,8.0,7.0,5.0,10.0,2018-07-09,2019-01-01,5
2019-01-01,OA614379,1,3.0,5.0,3.0,4.0,4.0,6.0,2018-06-04,2019-01-01,6
2019-01-01,OA653002,4,4.0,4.0,3.0,5.0,6.0,10.0,2018-05-12,2019-01-01,7
2019-01-01,OA660152,9,6.0,4.0,7.0,9.0,10.0,9.0,2018-05-10,2019-01-01,7
2019-01-01,OA669176,3,1.0,3.0,4.0,5.0,7.0,6.0,2018-06-03,2019-01-01,6
2019-01-01,OA672463,5,8.0,6.0,7.0,8.0,7.0,6.0,2018-07-05,2019-01-01,5
2019-01-01,OA680638,2,5.0,2.0,1.0,6.0,6.0,4.0,2018-04-11,2019-01-01,8
2019-01-01,OA694533,9,10.0,7.0,9.0,7.0,6.0,8.0,2018-04-08,2019-01-01,8
2019-01-01,OA695959,2,1.0,1.0,3.0,7.0,6.0,5.0,2018-05-04,2019-01-01,7
2019-01-01,OA710903,1,3.0,4.0,2.0,5.0,7.0,7.0,2018-04-15,2019-01-01,8
2019-01-01,OA761455,2,3.0,4.0,4.0,2.0,3.0,4.0,2018-04-09,2019-01-01,8
2019-01-01,OA794712,7,7.0,6.0,8.0,7.0,10.0,7.0,2018-05-03,2019-01-01,7
2019-01-01,OA802798,6,9.0,5.0,6.0,9.0,9.0,6.0,2018-05-03,2019-01-01,7
2019-01-01,OA823729,1,3.0,1.0,4.0,5.0,8.0,10.0,2018-07-02,2019-01-01,5
2019-01-01,OA850618,3,3.0,2.0,3.0,2.0,4.0,4.0,2018-05-10,2019-01-01,7
2019-01-01,OA869840,6,8.0,7.0,9.0,8.0,10.0,6.0,2018-06-08,2019-01-01,6
2019-01-01,OA947794,3,3.0,2.0,4.0,7.0,5.0,8.0,2018-07-08,2019-01-01,5
2019-01-01,PL003692,8,9.0,11.0,5.0,7.0,4.0,8.0,2018-05-12,2019-01-01,7
2019-01-01,PL012044,7,10.0,4.0,6.0,9.0,8.0,9.0,2018-04-14,2019-01-01,8
2019-01-01,PL013000,9,9.0,6.0,7.0,7.0,7.0,9.0,2018-05-15,2019-01-01,7
2019-01-01,PL031436,2,4.0,1.0,4.0,5.0,8.0,6.0,2018-06-09,2019-01-01,6
2019-01-01,PL074136,2,2.0,4.0,1.0,3.0,5.0,3.0,2018-05-04,2019-01-01,7
2019-01-01,PL103598,1,2.0,1.0,2.0,3.0,7.0,6.0,2018-06-03,2019-01-01,6
2019-01-01,PL145577,1,4.0,3.0,2.0,6.0,4.0,7.0,2018-06-11,2019-01-01,6
2019-01-01,PL148706,4,7.0,6.0,8.0,8.0,5.0,6.0,2018-05-10,2019-01-01,7
2019-01-01,PL227814,3,8.0,7.0,7.0,9.0,6.0,9.0,2018-04-05,2019-01-01,8
2019-01-01,PL248851,1,3.0,4.0,5.0,5.0,7.0,9.0,2018-04-03,2019-01-01,8
2019-01-01,PL279584,4,9.0,6.0,9.0,5.0,9.0,10.0,2018-07-01,2019-01-01,6
2019-01-01,PL300201,2,3.0,3.0,4.0,4.0,4.0,6.0,2018-05-02,2019-01-01,7
2019-01-01,PL302535,6,8.0,6.0,9.0,8.0,6.0,7.0,2018-04-06,2019-01-01,8
2019-01-01,PL311399,2,3.0,2.0,8.0,6.0,7.0,6.0,2018-06-02,2019-01-01,6
2019-01-01,PL333517,8,7.0,7.0,6.0,7.0,6.0,6.0,2018-05-03,2019-01-01,7
2019-01-01,PL337214,7,3.0,2.0,2.0,6.0,5.0,7.0,2018-07-15,2019-01-01,5
2019-01-01,PL397032,1,3.0,2.0,4.0,1.0,5.0,3.0,2018-05-09,2019-01-01,7
2019-01-01,PL417753,6,5.0,10.0,4.0,9.0,7.0,12.0,2018-07-05,2019-01-01,5
2019-01-01,PL432893,8,6.0,8.0,6.0,7.0,8.0,7.0,2018-05-07,2019-01-01,7
2019-01-01,PL512409,3,4.0,6.0,3.0,3.0,3.0,5.0,2018-05-11,2019-01-01,7
2019-01-01,PL560620,8,4.0,9.0,9.0,6.0,9.0,5.0,2018-05-11,2019-01-01,7
2019-01-01,PL563502,8,6.0,8.0,8.0,8.0,8.0,7.0,2018-07-01,2019-01-01,6
2019-01-01,PL586396,8,9.0,8.0,9.0,10.0,8.0,7.0,2018-07-12,2019-01-01,5
2019-01-01,PL666694,2,5.0,5.0,4.0,6.0,8.0,9.0,2018-07-09,2019-01-01,5
2019-01-01,PL678909,6,8.0,7.0,6.0,9.0,10.0,6.0,2018-07-09,2019-01-01,5
2019-01-01,PL683089,1,1.0,5.0,3.0,2.0,4.0,5.0,2018-04-08,2019-01-01,8
2019-01-01,PL737511,7,3.0,4.0,4.0,5.0,8.0,9.0,2018-07-05,2019-01-01,5
2019-01-01,PL754630,8,9.0,9.0,9.0,10.0,8.0,7.0,2018-06-14,2019-01-01,6
2019-01-01,PL806914,2,3.0,4.0,3.0,5.0,6.0,6.0,2018-06-14,2019-01-01,6
2019-01-01,PL823122,8,8.0,7.0,9.0,10.0,7.0,9.0,2018-06-03,2019-01-01,6
2019-01-01,PL834061,5,6.0,6.0,6.0,7.0,6.0,6.0,2018-06-10,2019-01-01,6
2019-01-01,PL907705,1,5.0,1.0,6.0,2.0,2.0,5.0,2018-05-06,2019-01-01,7
2019-01-01,PL928334,2,4.0,3.0,2.0,2.0,3.0,4.0,2018-05-07,2019-01-01,7
2019-01-01,PL930272,4,7.0,9.0,8.0,9.0,11.0,7.0,2018-04-01,2019-01-01,9
2019-01-01,PL944541,7,8.0,6.0,9.0,7.0,6.0,11.0,2018-07-15,2019-01-01,5
2019-01-01,PL959979,9,9.0,6.0,8.0,11.0,9.0,9.0,2018-05-08,2019-01-01,7
2019-01-01,PL964230,8,8.0,6.0,8.0,11.0,6.0,7.0,2018-07-06,2019-01-01,5
2019-01-01,PL969360,6,6.0,8.0,8.0,6.0,6.0,9.0,2018-04-11,2019-01-01,8
2019-01-01,TS011777,3,3.0,3.0,5.0,6.0,6.0,9.0,2018-07-15,2019-01-01,5
2019-01-01,TS023870,1,1.0,2.0,4.0,4.0,6.0,7.0,2018-05-02,2019-01-01,7
2019-01-01,TS034873,5,6.0,6.0,7.0,8.0,9.0,8.0,2018-05-01,2019-01-01,8
2019-01-01,TS056568,9,7.0,6.0,8.0,7.0,8.0,11.0,2018-06-12,2019-01-01,6
2019-01-01,TS070436,7,8.0,5.0,8.0,10.0,10.0,7.0,2018-06-13,2019-01-01,6
2019-01-01,TS094366,1,2.0,3.0,2.0,5.0,5.0,7.0,2018-06-05,2019-01-01,6
2019-01-01,TS094459,2,1.0,4.0,5.0,3.0,3.0,8.0,2018-06-08,2019-01-01,6
2019-01-01,TS124176,6,8.0,8.0,9.0,8.0,7.0,7.0,2018-06-04,2019-01-01,6
2019-01-01,TS166191,2,3.0,5.0,3.0,3.0,9.0,5.0,2018-06-08,2019-01-01,6
2019-01-01,TS173314,9,7.0,9.0,7.0,10.0,8.0,5.0,2018-06-10,2019-01-01,6
2019-01-01,TS174464,5,9.0,6.0,7.0,8.0,9.0,6.0,2018-04-11,2019-01-01,8
2019-01-01,TS205006,3,2.0,3.0,4.0,1.0,7.0,6.0,2018-06-15,2019-01-01,6
2019-01-01,TS208637,9,9.0,5.0,8.0,9.0,8.0,8.0,2018-07-01,2019-01-01,6
2019-01-01,TS219429,9,8.0,8.0,8.0,7.0,8.0,9.0,2018-06-01,2019-01-01,7
2019-01-01,TS310889,8,5.0,7.0,7.0,8.0,8.0,8.0,2018-05-03,2019-01-01,7
2019-01-01,TS342811,8,7.0,7.0,9.0,10.0,5.0,7.0,2018-06-02,2019-01-01,6
2019-01-01,TS357747,7,8.0,10.0,9.0,7.0,8.0,8.0,2018-05-13,2019-01-01,7
2019-01-01,TS369884,7,8.0,10.0,10.0,9.0,6.0,9.0,2018-07-05,2019-01-01,5
2019-01-01,TS419694,11,7.0,8.0,8.0,8.0,7.0,8.0,2018-07-15,2019-01-01,5
2019-01-01,TS447283,6,9.0,10.0,6.0,8.0,7.0,8.0,2018-06-07,2019-01-01,6
2019-01-01,TS457036,8,8.0,4.0,10.0,6.0,6.0,11.0,2018-07-14,2019-01-01,5
2019-01-01,TS466629,7,7.0,10.0,9.0,11.0,5.0,7.0,2018-06-12,2019-01-01,6
2019-01-01,TS551344,2,1.0,2.0,3.0,3.0,5.0,5.0,2018-05-14,2019-01-01,7
2019-01-01,TS569032,8,11.0,7.0,9.0,8.0,9.0,8.0,2018-07-07,2019-01-01,5
2019-01-01,TS602789,10,7.0,6.0,10.0,6.0,5.0,10.0,2018-07-14,2019-01-01,5
2019-01-01,TS617231,3,2.0,3.0,5.0,5.0,5.0,5.0,2018-05-09,2019-01-01,7
2019-01-01,TS660166,1,3.0,4.0,3.0,7.0,6.0,6.0,2018-05-10,2019-01-01,7
2019-01-01,TS667330,3,8.0,9.0,7.0,8.0,7.0,9.0,2018-07-11,2019-01-01,5
2019-01-01,TS736914,7,10.0,7.0,7.0,8.0,8.0,7.0,2018-05-12,2019-01-01,7
2019-01-01,TS752925,11,9.0,8.0,10.0,8.0,8.0,7.0,2018-06-06,2019-01-01,6
2019-01-01,TS761925,2,2.0,3.0,3.0,3.0,4.0,4.0,2018-05-04,2019-01-01,7
2019-01-01,TS763203,6,9.0,7.0,7.0,9.0,9.0,6.0,2018-04-13,2019-01-01,8
2019-01-01,TS795349,7,6.0,10.0,8.0,8.0,6.0,1.0,2018-07-05,2019-01-01,5
2019-01-01,TS855951,5,6.0,8.0,7.0,6.0,7.0,8.0,2018-07-09,2019-01-01,5
2019-01-01,TS894938,1,3.0,4.0,4.0,5.0,2.0,2.0,2018-04-01,2019-01-01,9
2019-01-01,TS910887,8,6.0,7.0,6.0,7.0,7.0,10.0,2018-06-07,2019-01-01,6
2019-01-01,TS917520,7,10.0,6.0,5.0,7.0,8.0,10.0,2018-05-13,2019-01-01,7
2019-01-01,TS917884,10,10.0,12.0,8.0,8.0,7.0,9.0,2018-07-10,2019-01-01,5
2019-01-01,TS921837,3,4.0,2.0,6.0,5.0,3.0,4.0,2018-06-04,2019-01-01,6
2019-01-01,TS949361,5,5.0,8.0,7.0,11.0,6.0,10.0,2018-06-13,2019-01-01,6
2019-01-01,TS951395,3,5.0,1.0,2.0,7.0,5.0,8.0,2018-07-07,2019-01-01,5
2019-01-01,TS964483,5,6.0,9.0,8.0,8.0,8.0,11.0,2018-06-01,2019-01-01,7
2019-01-01,TS977703,6,7.0,5.0,8.0,8.0,8.0,8.0,2018-04-15,2019-01-01,8
2019-01-01,TS978415,7,6.0,10.0,8.0,6.0,10.0,14.0,2018-07-06,2019-01-01,5
2019-02-01,AS008805,6,1.0,5.0,3.0,2.0,2.0,5.0,2018-06-07,2019-02-01,7
2019-02-01,AS015233,4,9.0,9.0,7.0,7.0,9.0,11.0,2018-05-13,2019-02-01,8
2019-02-01,AS025956,3,1.0,1.0,4.0,4.0,5.0,7.0,2018-05-09,2019-02-01,8
2019-02-01,AS100947,5,9.0,8.0,8.0,9.0,6.0,8.0,2018-05-12,2019-02-01,8
2019-02-01,AS115629,4,4.0,1.0,3.0,4.0,4.0,3.0,2018-07-04,2019-02-01,6
2019-02-01,AS197200,7,8.0,9.0,9.0,12.0,6.0,8.0,2018-04-15,2019-02-01,9
2019-02-01,AS210576,4,4.0,5.0,4.0,2.0,2.0,5.0,2018-07-01,2019-02-01,7
2019-02-01,AS211303,7,7.0,6.0,10.0,8.0,9.0,11.0,2018-08-12,2019-02-01,5
2019-02-01,AS212132,2,1.0,2.0,2.0,3.0,4.0,5.0,2018-06-07,2019-02-01,7
2019-02-01,AS217722,6,6.0,7.0,7.0,7.0,11.0,8.0,2018-06-10,2019-02-01,7
2019-02-01,AS345469,3,2.0,1.0,5.0,1.0,3.0,5.0,2018-04-12,2019-02-01,9
2019-02-01,AS441031,2,1.0,3.0,6.0,4.0,4.0,8.0,2018-08-15,2019-02-01,5
2019-02-01,AS460629,6,9.0,7.0,8.0,9.0,7.0,8.0,2018-07-14,2019-02-01,6
2019-02-01,AS471761,4,6.0,7.0,8.0,8.0,7.0,8.0,2018-06-13,2019-02-01,7
2019-02-01,AS517285,7,8.0,9.0,9.0,10.0,6.0,10.0,2018-07-03,2019-02-01,6
2019-02-01,AS546422,3,3.0,4.0,3.0,1.0,5.0,7.0,2018-04-10,2019-02-01,9
2019-02-01,AS609865,8,7.0,6.0,6.0,9.0,8.0,8.0,2018-06-12,2019-02-01,7
2019-02-01,AS610675,6,8.0,6.0,9.0,7.0,8.0,11.0,2018-08-11,2019-02-01,5
2019-02-01,AS611649,9,9.0,7.0,8.0,9.0,7.0,8.0,2018-07-12,2019-02-01,6
2019-02-01,AS628722,1,3.0,5.0,2.0,3.0,5.0,4.0,2018-04-15,2019-02-01,9
2019-02-01,AS654830,6,6.0,5.0,7.0,6.0,8.0,9.0,2018-06-12,2019-02-01,7
2019-02-01,AS677499,2,3.0,3.0,4.0,6.0,8.0,10.0,2018-08-05,2019-02-01,5
2019-02-01,AS722697,3,2.0,3.0,2.0,5.0,6.0,7.0,2018-07-08,2019-02-01,6
2019-02-01,AS748245,3,3.0,3.0,3.0,2.0,5.0,6.0,2018-06-03,2019-02-01,7
2019-02-01,AS760415,7,7.0,8.0,9.0,12.0,10.0,7.0,2018-07-12,2019-02-01,6
2019-02-01,AS814353,7,9.0,7.0,7.0,9.0,9.0,11.0,2018-05-05,2019-02-01,8
2019-02-01,AS822877,6,7.0,7.0,7.0,6.0,7.0,10.0,2018-06-02,2019-02-01,7
2019-02-01,AS847598,9,9.0,6.0,7.0,8.0,6.0,11.0,2018-08-10,2019-02-01,5
2019-02-01,AS854424,3,5.0,1.0,2.0,5.0,4.0,5.0,2018-06-09,2019-02-01,7
2019-02-01,AS854458,3,4.0,2.0,2.0,3.0,4.0,10.0,2018-07-03,2019-02-01,6
2019-02-01,AS859775,7,7.0,7.0,8.0,8.0,12.0,9.0,2018-06-10,2019-02-01,7
2019-02-01,AS886872,6,7.0,8.0,5.0,11.0,8.0,7.0,2018-04-12,2019-02-01,9
2019-02-01,AS904548,7,8.0,9.0,8.0,6.0,5.0,8.0,2018-08-07,2019-02-01,5
2019-02-01,AS914120,3,3.0,2.0,7.0,7.0,3.0,9.0,2018-07-06,2019-02-01,6
2019-02-01,AS935662,3,2.0,5.0,4.0,3.0,9.0,9.0,2018-08-09,2019-02-01,5
